,00,10,11,Time,Bz,01,mz
0,5000.0,2.7396869898154735e-12,2.5761184888001123e-12,0.0,-2.0,0.0,-0.9154
1,5000.0,1.1330803072254806e-08,7.757033775817536e-09,2.08,-0.5522529190220351,0.0,-0.9124
2,5000.0,4.255611148400344e-13,3.904265992506436e-13,4.16,-0.41525500128265885,0.0,-0.912
3,5000.0,4.91285879498353e-12,3.709056980567929e-12,6.24,-0.36264206767775514,0.0,-0.8625999999999999
4,4788.241835390352,211.75816529259393,2.55647577775478e-07,8.32,-0.3342154773133064,0.0,-0.8096
5,4633.038625125496,263.4255559913509,103.53581887771406,10.4,-0.3160167026204414,5.439091158646036e-09,-0.7532
