,00,01,10,11,Time,Bz,mz
0,68.90878111380204,121.10209503063766,28.809322948078183,4781.179800907482,0.0,2.0,0.9174
1,71.4877618510551,107.35356600412051,118.0523822218537,4703.106289922971,2.08,0.5522529190220353,0.9018
2,151.20644400215224,136.63347298864693,190.9239201452478,4521.236162863953,4.16,0.4152550012826589,0.851
3,138.57751563820716,140.83598731643139,313.8957235398738,4406.690773505487,6.24,0.3626420676777551,0.8311999999999999
4,170.7888267207958,306.1814449864327,169.9297416856161,4353.099986607155,8.32,0.3342154773133064,0.8140000000000001
5,197.9121769805124,231.77036888492586,321.40478562536566,4248.912668509196,10.4,0.3160167026204415,0.7888
6,243.21335150254754,319.18684797602765,395.55154466728834,4042.048255854136,12.48,0.30302773195616556,0.7395999999999999
7,342.31067393702415,511.1572194634999,371.32785640571643,3775.204250193759,14.56,0.2930901475764206,0.668
8,373.06870715552515,505.2197513427717,540.6721460091588,3581.0393954925444,16.64,0.2850602952704636,0.6244000000000001
9,515.3843883524977,585.7239034451148,579.7212495523609,3319.1704586500264,18.72,0.27825758265495487,0.5458
10,781.4704597533927,662.5415796494758,488.84585857200705,3067.142102025124,20.8,0.27217660863725457,0.44520000000000004
11,899.828507307096,701.4818636215899,742.7423431153546,2655.947285955959,22.880000000000003,0.26678198061113373,0.34240000000000004
12,430.35926571481565,912.493023692311,976.4874602383838,2680.6602503544896,24.96,0.26158144430853614,0.4371999999999999
13,688.7398096960707,1065.8868196644573,876.6405536643425,2368.73281697513,27.04,0.2565555411457909,0.3262
14,672.1962455856766,1036.2840983298577,1162.4310630019118,2129.0885930825543,29.12,0.2515921034069167,0.28300000000000003
15,650.8587619666612,1136.2729520343114,1343.3970134879573,1869.47127251107,31.200000000000003,0.24646869294579662,0.23640000000000003
16,706.1755156228357,1447.4764795445597,1072.8640746201088,1773.4839302124954,33.28,0.24108851480926666,0.206
17,1004.3380521908471,1152.542794994422,1480.877782864958,1362.2413699497731,35.36,0.23527090127464428,0.06959999999999997
18,968.7130565217772,1420.9138527946563,1487.0085816077644,1123.3645090758018,37.44,0.22872222354016628,0.029200000000000004
19,1047.8594406168233,1702.5957057706016,1287.6024554780881,961.9423981344861,39.52,0.22101148475023322,-0.0184
20,1073.0295084821746,1474.7042391795362,1653.837516827188,798.4287355111011,41.6,0.21167516953421647,-0.054200000000000026
21,927.8233875919148,1603.9438540377637,1804.9085810572585,663.3241773130634,43.68,0.199720896984992,-0.052800000000000014
22,984.3821869881,1855.0702104637132,1532.2387874224728,628.3088151257137,45.760000000000005,0.18324403542600273,-0.07140000000000002
23,1170.3697193724342,1575.0023278652177,1685.20884756602,569.4191051963277,47.84,0.1583883868256104,-0.1178
24,1130.801459176716,1545.7997091717655,1762.9953728524304,560.403458799088,49.92,0.11481101866226774,-0.11180000000000001
25,1144.7924746827039,1651.9923361614942,1472.3634599365216,730.8517292192807,52.0,0.014229308973664053,-0.08180000000000001
