,00,01,10,11,Time,Bz,mz
0,31.452726930177977,99.29384198615429,77.40845269044605,4791.844978393222,0.0,2.0,0.9286
1,54.793263137560785,135.18080896383032,124.259346689824,4685.766581208785,2.08,0.5522529190220353,0.9032
2,66.31468425670248,195.1464446396581,200.18552747029045,4538.353343633348,4.16,0.4152550012826589,0.872
3,107.468508117413,256.1198345326818,262.8150664302157,4373.596590919689,6.24,0.3626420676777551,0.8316
4,112.98956508435586,297.559008348083,343.6984644145055,4245.752962153056,8.32,0.3342154773133064,0.8054
5,138.00822960048643,385.9413664326486,382.8111113432547,4093.2392926236103,10.4,0.3160167026204415,0.7706000000000001
6,132.57842534350914,481.25693189670534,484.80977644174834,3901.3548663180372,12.48,0.30302773195616556,0.734
7,169.6061298608856,544.3146078472994,550.5397483878987,3735.5395139039165,14.56,0.2930901475764206,0.6942
8,214.2922642662213,624.2231009980504,637.091298254291,3524.3933364814375,16.64,0.2850602952704636,0.644
9,184.01585805396542,708.6557822415987,710.0134611791331,3397.3148985253024,18.72,0.27825758265495487,0.625
10,193.41396522276125,814.7092398884287,764.7161987372631,3227.1605961515475,20.8,0.27217660863725457,0.5898
11,230.29142424133113,868.7091818835196,845.8313088973026,3055.168084977847,22.880000000000003,0.26678198061113373,0.5488000000000001
12,241.79677757361273,975.6814767466449,962.4443218615979,2820.077423818145,24.96,0.26158144430853614,0.5004000000000001
13,242.04491508709899,1070.406588794469,1092.3094585444505,2595.2390375739815,27.04,0.2565555411457909,0.45619999999999994
14,293.8226898538941,1164.7258848990027,1103.7212130093803,2437.7302122377223,29.12,0.2515921034069167,0.4152
15,234.35908342921687,1274.2239899928336,1279.9406395963224,2211.4762869816273,31.200000000000003,0.24646869294579662,0.3824
16,284.5366084540391,1337.403720911592,1348.8127985470671,2029.2468720873012,33.28,0.24108851480926666,0.3368
17,296.2695875553841,1407.3490428745167,1472.2884234540184,1824.0929461160808,35.36,0.23527090127464428,0.2942
18,346.0695682862141,1529.1708905239952,1531.4119824916872,1593.3475586981033,37.44,0.22872222354016628,0.2392
19,345.0783631187264,1627.2140394082287,1606.632103173241,1421.075494299804,39.52,0.22101148475023322,0.2056
20,386.3441437009595,1712.5772818841356,1714.8873531948757,1186.191221220029,41.6,0.21167516953421647,0.15139999999999998
21,399.4704050209876,1769.8960143681472,1820.7089971318223,1009.924583479043,43.68,0.199720896984992,0.11420000000000001
22,407.1170886134525,1903.2759250177228,1840.5972682182035,849.0097181506206,45.760000000000005,0.18324403542600273,0.08120000000000001
23,420.26542732842785,1894.1556684180832,1916.8908249807753,768.6880792727142,47.84,0.1583883868256104,0.0628
24,454.229712818406,1937.82791521184,1927.7493271342255,680.1930448355287,49.92,0.11481101866226774,0.0388
25,513.9235576524137,1883.2379607797473,1838.7142889907366,764.1241925771029,52.0,0.014229308973664053,0.0436
