,00,01,10,11,Time,Bz,mz
0,44.633141055254015,71.62092475524253,95.28425400462802,4788.461680184875,0.0,2.0,0.9248000000000001
1,59.28891979655701,145.38643762043822,154.56969734151008,4640.754945241495,1.6666666666666667,0.6987955630518186,0.893
2,77.02498133161812,226.2903105214564,204.65230911221698,4492.032399034709,3.3333333333333335,0.5057969583107131,0.8604
3,110.215195200949,268.2133545371184,268.8115588159138,4352.759891446019,5.0,0.42659660906195085,0.8266
4,111.10571782225007,304.4642958881401,326.75421448840245,4257.675771801208,6.666666666666667,0.3825262098228653,0.8078000000000001
5,127.81392766794144,362.89056205634785,397.2315388679811,4112.063971407729,8.333333333333334,0.3538177011809011,0.776
6,147.9428955409925,462.0478096670599,482.461102236086,3907.548192555861,10.0,0.3331412350790146,0.732
7,166.58206732270452,555.3719357431152,530.5894832960149,3747.456513638165,11.666666666666668,0.31717268931886955,0.6970000000000001
8,194.79317050370793,609.3832967869093,577.3548740005751,3618.468658708808,13.333333333333334,0.30411096684556216,0.6662
9,207.17997639097985,727.6938279962266,696.7122879801659,3368.4139076326273,15.0,0.29296905532788703,0.6148
10,202.5781215103139,856.0123679003674,867.6191929658949,3073.790317623424,16.666666666666668,0.2830992721870802,0.5579999999999999
11,215.83096277903402,943.5580891377947,945.5476113968723,2895.0633366862985,18.333333333333336,0.2740590662963159,0.5204
12,234.9569729412584,1064.4600315912744,1090.6562504800233,2609.9267449874433,20.0,0.2655419164715683,0.4608
13,251.67369161785916,1216.1868669519902,1159.8625721927567,2372.276869237394,21.666666666666668,0.25719286525920015,0.411
14,284.2748756513492,1324.593460183455,1292.5121567211202,2098.619507444076,23.333333333333336,0.24888518154653744,0.351
15,322.58064344731577,1437.3423151184338,1371.6773188765799,1868.3997225576702,25.0,0.24031341209675117,0.2984
16,312.8908078843652,1591.1772271035163,1522.2159855334087,1573.7159794787103,26.666666666666668,0.231228069386087,0.24260000000000004
17,328.8868259770165,1626.0010262164103,1668.6573582254844,1376.454789581089,28.333333333333336,0.2213039225949048,0.2008
18,366.92986124185614,1675.7266162881228,1822.4244169247588,1134.9191055452623,30.0,0.21009172468585352,0.14600000000000002
19,406.38031329910024,1734.8638724000712,1857.9095302949568,1000.8462840058719,31.666666666666668,0.1969177421604822,0.112
20,377.657528733184,1901.1543919151338,1900.4877876723683,820.700291679315,33.333333333333336,0.1807075259614315,0.08240000000000001
21,388.2485143700635,1991.2372024460242,1946.532004323923,673.9822788599896,35.0,0.15966864565031735,0.05160000000000001
22,435.1691972659713,1955.945632241597,2033.7093066620262,575.1758638304054,36.66666666666667,0.1302501199065616,0.023000000000000007
23,513.7266929433912,1990.6506389119747,1885.7767757693996,609.8458923752349,38.333333333333336,0.08462603075151627,0.014399999999999996
24,514.6990530915546,1968.2319616314167,1908.2304938971283,608.8384913799002,40.0,0.0013814790335650023,0.013999999999999999
