,Time,00,01,10,11,Bz,Exact,Interaction,mz
0,0.0,47,149,133,4671,2.0,0.9998183916839994,0.9872272833756268,0.9248000000000001
1,1.6666666666666667,63,219,190,4528,0.6987955630518186,0.9916875685530707,0.9713932496285419,0.893
2,3.3333333333333335,82,296,238,4384,0.5057969583107131,0.9703589197018668,0.9584461345481126,0.8604
3,5.0,116,335,300,4249,0.42659660906195085,0.9443110996315724,0.9458439978293539,0.8266
4,6.666666666666667,118,369,356,4157,0.3825262098228653,0.9166881459502148,0.9307235098435832,0.8078000000000001
5,8.333333333333334,136,424,424,4016,0.3538177011809011,0.8883045887804233,0.9114478403322713,0.776
6,10.0,158,518,506,3818,0.3331412350790146,0.8589218874638337,0.8866378071517694,0.732
7,11.666666666666668,178,607,552,3663,0.31717268931886955,0.8280951017511301,0.8557161291828783,0.6970000000000001
8,13.333333333333334,207,658,597,3538,0.30411096684556216,0.7952624812777233,0.8187269749712693,0.6662
9,15.0,222,770,712,3296,0.29296905532788703,0.7597400120763541,0.7754108888629966,0.6148
10,16.666666666666668,221,891,877,3011,0.2830992721870802,0.7210722070944402,0.7259945342080578,0.5579999999999999
11,18.333333333333336,236,974,952,2838,0.2740590662963159,0.6789151856435445,0.6713034304695612,0.5204
12,20.0,258,1088,1092,2562,0.2655419164715683,0.632841370066519,0.6116840759379586,0.4608
13,21.666666666666668,277,1233,1158,2332,0.25719286525920015,0.5826322421389865,0.5474630747637096,0.411
14,23.333333333333336,312,1335,1286,2067,0.24888518154653744,0.5283589452628514,0.47985667696657985,0.351
15,25.0,352,1442,1362,1844,0.24031341209675117,0.47008692759030196,0.41008250921656025,0.2984
16,26.666666666666668,346,1588,1507,1559,0.231228069386087,0.40798116479814217,0.3388179019892674,0.24260000000000004
17,28.333333333333336,364,1619,1649,1368,0.2213039225949048,0.3426957224792579,0.26731459972238536,0.2008
18,30.0,404,1664,1798,1134,0.21009172468585352,0.2753425138828388,0.19789802707891826,0.14600000000000002
19,31.666666666666668,444,1720,1832,1004,0.1969177421604822,0.20736769361523466,0.13306484565017612,0.112
20,33.333333333333336,418,1880,1872,830,0.1807075259614315,0.1409539644278706,0.07530227054352187,0.08240000000000001
21,35.0,430,1966,1916,688,0.15966864565031735,0.0796696090153867,0.02818662070002081,0.05160000000000001
22,36.66666666666667,477,1930,2001,592,0.1302501199065616,0.028869824447486116,-0.0031697779843825108,0.023000000000000007
23,38.333333333333336,553,1965,1857,625,0.08462603075151627,-0.00417144422884978,-0.0137233042051051,0.014399999999999996
24,40.0,554,1943,1879,624,0.0013814790335650023,-0.0120283200138228,-0.005375511988788394,0.013999999999999999
